#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR7295353_assembly.fasta	2	413177	414688	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR7295353_assembly.fasta	3	188861	189678	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR7295353_assembly.fasta	4	16293	16925	+	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR7295353_assembly.fasta	4	393213	394398	+	EMRD	6-1191/1191	========/======	2/2	99.50	83.57	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR7295353_assembly.fasta	5	7149	8792	-	YOGI	1-1644/1644	========/======	7/10	99.70	80.41	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR7295353_assembly.fasta	5	49427	50032	-	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR7295353_assembly.fasta	5	243445	246558	+	ACRD	1-3114/3114	===============	0/0	100.00	98.84	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR7295353_assembly.fasta	6	193283	195031	+	MSBA	1-1749/1749	===============	0/0	100.00	84.96	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR7295353_assembly.fasta	7	109539	110069	+	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR7295353_assembly.fasta	7	110196	111368	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR7295353_assembly.fasta	7	111385	112923	+	EMRB	1-1539/1539	===============	0/0	100.00	84.41	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR7295353_assembly.fasta	8	77497	78366	+	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR7295354_assembly.fasta	1	189264	190081	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR7295354_assembly.fasta	1	599433	600971	-	EMRB	1-1539/1539	===============	0/0	100.00	84.41	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR7295354_assembly.fasta	1	600988	602160	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR7295354_assembly.fasta	1	602287	602817	-	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR7295354_assembly.fasta	10	90381	90703	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR7295354_assembly.fasta	11	92629	93498	-	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR7295354_assembly.fasta	12	66441	67807	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.30	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295354_assembly.fasta	12	67804	68502	-	CPXAR	1-699/699	===============	0/0	100.00	86.69	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295354_assembly.fasta	14	37824	38429	+	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR7295354_assembly.fasta	14	79065	80708	+	YOGI	1-1644/1644	========/======	7/10	99.70	80.41	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR7295354_assembly.fasta	2	16002	16439	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	96.80	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR7295354_assembly.fasta	2	121357	121789	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR7295354_assembly.fasta	2	121804	122159	+	MARA	1-356/390	==============.	0/0	91.28	89.61	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR7295354_assembly.fasta	2	215885	217248	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.66	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR7295354_assembly.fasta	3	50402	51074	+	KDPE	1-673/678	========/======	2/2	99.12	81.60	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR7295354_assembly.fasta	3	113708	115609	+	PBP2	1-1902/1902	========/======	2/2	99.95	83.55	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR7295354_assembly.fasta	3	276493	277686	+	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR7295354_assembly.fasta	3	277709	280840	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.61	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR7295354_assembly.fasta	3	380082	381239	+	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR7295354_assembly.fasta	3	411888	413114	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR7295354_assembly.fasta	3	413111	416278	+	GESB	1-3168/3168	===============	0/0	100.00	99.53	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR7295354_assembly.fasta	3	416241	417752	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR7295354_assembly.fasta	4	11556	12741	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.57	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR7295354_assembly.fasta	4	389029	389661	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR7295354_assembly.fasta	5	119637	121385	+	MSBA	1-1749/1749	===============	0/0	100.00	84.96	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR7295354_assembly.fasta	5	288732	289454	+	SDIA	1-723/723	===============	0/0	100.00	99.31	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR7295354_assembly.fasta	6	154241	157354	-	ACRD	1-3114/3114	===============	0/0	100.00	98.84	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR7295354_assembly.fasta	7	140487	140900	+	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR7295354_assembly.fasta	8	14395	15585	+	BCR	1-1191/1191	===============	0/0	100.00	80.77	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR7295354_assembly.fasta	8	111728	112450	-	BAER	1-723/723	===============	0/0	100.00	98.48	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR7295354_assembly.fasta	8	112447	113850	-	BAES	1-1404/1404	===============	0/0	100.00	99.22	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR7295354_assembly.fasta	8	115259	118339	-	MDTC	1-3081/3081	===============	0/0	100.00	99.35	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR7295354_assembly.fasta	8	118340	121462	-	MDTB	1-3123/3123	===============	0/0	100.00	98.85	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR7295354_assembly.fasta	8	121462	122703	-	MDTA	1-1242/1242	===============	0/0	100.00	99.19	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR7295354_assembly.fasta	8	242383	243807	+	MDTK	1-1425/1425	===============	0/0	100.00	98.81	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR7295355_assembly.fasta	1	14395	15585	+	BCR	1-1191/1191	===============	0/0	100.00	80.77	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR7295355_assembly.fasta	1	111731	112453	-	BAER	1-723/723	===============	0/0	100.00	98.48	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR7295355_assembly.fasta	1	112450	113853	-	BAES	1-1404/1404	===============	0/0	100.00	99.22	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR7295355_assembly.fasta	1	115262	118342	-	MDTC	1-3081/3081	===============	0/0	100.00	99.35	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR7295355_assembly.fasta	1	118343	121465	-	MDTB	1-3123/3123	===============	0/0	100.00	98.85	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR7295355_assembly.fasta	1	121465	122706	-	MDTA	1-1242/1242	===============	0/0	100.00	99.19	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR7295355_assembly.fasta	1	242386	243810	+	MDTK	1-1425/1425	===============	0/0	100.00	98.81	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR7295355_assembly.fasta	1	573733	575096	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.66	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR7295355_assembly.fasta	1	668822	669177	-	MARA	1-356/390	==============.	0/0	91.28	89.61	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR7295355_assembly.fasta	1	669192	669624	-	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR7295355_assembly.fasta	1	774542	774979	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	96.80	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR7295355_assembly.fasta	1	931607	932020	+	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR7295355_assembly.fasta	1	1145141	1145863	-	SDIA	1-723/723	===============	0/0	100.00	99.31	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR7295355_assembly.fasta	1	1313210	1314958	-	MSBA	1-1749/1749	===============	0/0	100.00	84.96	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR7295355_assembly.fasta	2	189264	190081	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR7295355_assembly.fasta	2	599433	600971	-	EMRB	1-1539/1539	===============	0/0	100.00	84.41	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR7295355_assembly.fasta	2	600988	602160	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR7295355_assembly.fasta	2	602287	602817	-	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR7295355_assembly.fasta	3	72177	73688	-	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR7295355_assembly.fasta	3	73651	76818	-	GESB	1-3168/3168	===============	0/0	100.00	99.53	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR7295355_assembly.fasta	3	76815	78041	-	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR7295355_assembly.fasta	3	108690	109847	-	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR7295355_assembly.fasta	3	209089	212220	-	ACRB	1-3132/3150	========/======	2/2	99.40	85.61	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR7295355_assembly.fasta	3	212243	213436	-	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR7295355_assembly.fasta	3	374320	376221	-	PBP2	1-1902/1902	========/======	2/2	99.95	83.55	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR7295355_assembly.fasta	3	438855	439527	-	KDPE	1-673/678	========/======	2/2	99.12	81.60	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR7295355_assembly.fasta	4	43334	43966	+	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR7295355_assembly.fasta	4	420419	421604	+	EMRD	6-1191/1191	========/======	2/2	99.50	83.57	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR7295355_assembly.fasta	5	7149	8792	-	YOGI	1-1644/1644	========/======	7/10	99.70	80.41	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR7295355_assembly.fasta	5	49428	50033	-	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR7295355_assembly.fasta	5	243455	246568	+	ACRD	1-3114/3114	===============	0/0	100.00	98.84	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR7295355_assembly.fasta	6	89358	89680	-	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR7295355_assembly.fasta	8	77497	78366	+	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR7295355_assembly.fasta	9	66327	67693	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.30	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295355_assembly.fasta	9	67690	68388	-	CPXAR	1-699/699	===============	0/0	100.00	86.69	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295371_assembly.fasta	1	126188	126718	+	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR7295371_assembly.fasta	1	126845	128017	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR7295371_assembly.fasta	1	128034	129572	+	EMRB	1-1539/1539	===============	0/0	100.00	84.41	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR7295371_assembly.fasta	1	538929	539746	-	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR7295371_assembly.fasta	11	77497	78366	+	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR7295371_assembly.fasta	12	84518	85216	+	CPXAR	1-699/699	===============	0/0	100.00	86.69	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295371_assembly.fasta	12	85213	86579	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.37	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR7295371_assembly.fasta	13	90381	90703	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR7295371_assembly.fasta	2	50714	51386	+	KDPE	1-673/678	========/======	2/2	99.12	81.60	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR7295371_assembly.fasta	2	114020	115921	+	PBP2	1-1902/1902	========/======	2/2	99.95	83.50	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR7295371_assembly.fasta	2	276807	278000	+	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR7295371_assembly.fasta	2	278023	281154	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.61	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR7295371_assembly.fasta	2	380396	381553	+	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR7295371_assembly.fasta	2	412202	413428	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR7295371_assembly.fasta	2	413425	416592	+	GESB	1-3168/3168	===============	0/0	100.00	99.53	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR7295371_assembly.fasta	2	416555	418066	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR7295371_assembly.fasta	3	4890	5303	-	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR7295371_assembly.fasta	3	161931	162368	-	AAC6-PRIME	1-438/438	===============	0/0	100.00	96.80	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR7295371_assembly.fasta	3	267286	267718	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR7295371_assembly.fasta	3	267733	268088	+	MARA	1-356/390	==============.	0/0	91.28	89.61	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR7295371_assembly.fasta	3	361814	363177	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.66	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR7295371_assembly.fasta	4	11505	12690	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.57	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR7295371_assembly.fasta	4	389143	389775	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR7295371_assembly.fasta	5	154241	157354	-	ACRD	1-3114/3114	===============	0/0	100.00	98.81	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR7295371_assembly.fasta	5	350655	351260	+	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
